用户名,等级,评论内容,日期,点赞数,页数,parent_id,rpid,oid,pagination_str
木言之叶,5,回答你第1个疑问，为什么是从犯罪者的角度考虑的（其实另一个方面也是防止受害者受到二次伤害，或者产生更多的受害者），以前我也觉得杀人犯杀一个人就该偿命，但后来听罗老师讲了之后才明白：假如现在有歹徒劫持了两名人质，并杀害了其中一名人质，假设法律规定杀害一人就是死刑，那大概率另外一名人质也很难保住，那假设现在杀一人要判20年，杀两人要判40年，这个时候再对歹徒进行劝说，你杀一个人要判20年，你现在放弃抵抗，我们还能让你再少判一点儿，这样第二个人质获救的概率要比上面杀一个人就直接判死刑的概率要高一些。,2025-11-24 13:48:37,1,1,282981275248,283370528768,115579969085266,CAEiAggC
木篝妲杰杰,6,回复 @_银乌鸦_ :关我屁事[辣眼睛],2025-11-24 13:52:47,1,1,283170579552,283370781776,115579969085266,CAEiAggC
木言之叶,5,然后剩下的疑问，哪怕是正常人也分故意杀人和过失杀人，而不能因为是精神病人就不加以区分了吧？至于精神病人故意杀人，却装作是犯病，这种情况的确非常可恨，只能是从相关程序加强审查，没病装病苟活一条命，被关在精神病院对于精神正常的人来说也算是惩罚了，当然，这依旧不能偿还受害人受到的伤害，情感上我是非常理解的，但法律上一定还是要有规定的，不然就会乱套[笑哭],2025-11-24 13:58:30,1,1,282981275248,283371233744,115579969085266,CAEiAggC
违规昵称064356236411,5,回复 @_银乌鸦_ :你为什么不去体会一下被杀的受害者感受呢？,2025-11-24 16:53:59,4,1,283170579552,281498837185,115579969085266,CAEiAggC
羽子林林,5,倾听民众的声音又要超越民众的偏见，所以就是听听就行，毕竟民众的声音都是你们要超越的偏见，我们法院也是很难的，你们这些刁民就不要闹了,2025-11-21 02:26:03,2,1,0,283042890400,115579969085266,CAEiAggC
心☆明,6,老 幼 病 孕，算是四大法外狂徒了。,2025-11-21 10:41:31,15,1,0,281186771393,115579969085266,CAEiAggC
滴血的风,6,"""精神病人不负刑责“是不公平的[思考]：
对于受害者来说，他受的伤害和施暴者是不是精神病没有关系[嫌弃]",2025-11-20 19:07:40,448,1,0,281139736801,115579969085266,CAEiAggC
Araf_,6,视频都说了是酌情减轻，怎么这么多人说不需要负刑事责任，到底有没有看完视频。退一万步不需要付刑事责任也不会放出来的，要被送去精神病院管控治疗，其实也是变相服刑，管的比一般监狱严多了。,2025-11-21 08:35:01,133,1,281139736801,283050665072,115579969085266,CAEiAggC
Andy_Li1ith,5,但是因为发病状态而惩罚没发病的精神病患者同样不公平，基本上可以按照两个人来看。,2025-11-21 09:58:27,16,1,281139736801,281184160353,115579969085266,CAEiAggC
吸尘机skg,5,太倒霉了,2025-11-21 09:58:51,0,1,281139736801,283055342144,115579969085266,CAEiAggC
zjsxq888,6,我对背后逻辑的理解：刑法的目的不是补偿受害者，而是维护社会秩序。而精神病发作与否、发作时做什么，不是主观控制的，惩罚了发病的精神病人不会让本人或其他精神病人学到不能犯罪，所以没有意义。,2025-11-21 11:23:24,42,1,281139736801,281189650833,115579969085266,CAEiAggC
无聊1986077,5,回复 @Andy_Li1ith :发病的时候给别人带来的伤害在不发病的恢复吗？,2025-11-21 18:53:50,5,1,281184160353,281224527169,115579969085266,CAEiAggC
可新钿田鲶鱼兰奔,3,绝对不能让弱者受到一点伤害和委屈！！,2025-11-21 19:25:34,1,1,281139736801,281227786865,115579969085266,CAEiAggC
树明秋霁,5,"精神疾病这个案例罗翔老师已经提及到了，再加上爱总结，一共有三种判别方式:
1.完全无刑事责任。经司法鉴定，在不能辨认或控制自己行为时犯罪。不负刑事责任，但家属或监护人需严加看管和医疗；必要时由政府强制医疗。 
2.部分刑事责任。经司法鉴定，尚未完全丧失辨认或控制自己行为能力时犯罪。 应当负刑事责任，但依法可以从轻或减轻处罚。 
3.完全刑事责任。间歇性精神病，人在精神正常时犯罪。应当负刑事责任，且不因此从轻或减轻处罚。 
所以对于当下的社会来说，完全不负刑事责任的精神病人属于是因为他本身也是被害者，所以主要的解决措施就是去除危险性，而并非惩罚，因为惩罚是归结于这个犯罪人本身是有犯罪意图以及想法的，还有主观能动性。

像我们说，比较健康一点、没有精神疾病的犯罪人。主要大部分都是因为认知失调，还有价值观等等思想观念的灌输。导致的主观去做犯罪这样的这种事件，但实际上也是因为心理健康的问题。只是并没有演化到精神疾病那么严重。
包括对于严重精神疾病患者来说，他们产生精神疾病是属于严重打击和创伤产生的，所以这类人群会对负面的，恶劣的语言、行为更加敏感，易受挫。
长期正常生活会处在第一次严重创伤的情景感知影响下，日常恶劣环境的负面情绪、语言叠加，长期的负面感知、会在本身的积累以及创伤情景下日益严重与恶劣。
导致患者对负面感知愈来愈敏感，哪怕一个小小的语言，在健康健全的我们面前是那么的小的一句提醒，在对方大脑层面也会变得难以承受，导致处在幻觉、解离、无意识、无行为能力、暴躁与易怒，而这些积压的负面感知、情绪、思维的影响，会处于认知错乱、失调的情景，一切变得难以承受，最终 会直接“解决”来源，那么那个来源，在我们眼里，要么是他自己，要么是别人。
对于我们来说，主要的原因难道不是因为治疗精神病以及心理健康的价格太过高昂，就像是医院去治疗骨折。错误的认知以及教育和管理，给世界上带来了很多罪犯与道德低下的人群，而我们却只是独断专行地审判与惩罚，否定对方的人格与人权。
还有一个点，就是关于管制的问题，以及宣传教育和心理教育的问题，这些隐性的社会问题也都是我们需要去思考和规范的问题",2025-11-21 23:37:55,2,1,281139736801,283125560704,115579969085266,CAEiAggC
这里没有退路,6,"光从受害者主观看问题不从事实客观原因看问题？完全无民事行为能力的精神病人根本就不具备控制自己和辨认自己行为的能力，被他们杀害更应该是理解为一个悲剧，不该发生的事故
那为什么这个人能出来害人？这个问题应该不是向这个没救了，可能吃枪子更好一点的人责难，而是把那些没有对这个人强制治疗，看管的人问责，除了限制民事行为能力的作案鉴定需要司法部门严格审查是否具备行为认知能力，主观恶意是否严重，以及完全民事行为能力的精神病患者判决也是跟正常人一样的，而对于这个“完全无民事行为能力者”，你不应该问的是为什么他能跑出精神病院害人吗？",2025-11-21 23:53:53,2,1,281139736801,283127041360,115579969085266,CAEiAggC
我是小小尘,6,回复 @Andy_Li1ith :那是不是等他发作的时候再惩罚？,2025-11-22 00:14:27,1,1,281184160353,281254622593,115579969085266,CAEiAggC
等于平民的小角虫,6,回复 @Araf_ :问题是大家在现实里没见过，你有相应的判决文书给我们看看嘛？,2025-11-22 08:04:57,2,1,283050665072,281269112065,115579969085266,CAEiAggC
森与露雪珊,5,回复 @zjsxq888 :维护社会秩序，所谓的社会秩序不就是除了受害者以外的其他人吗？但是别忘了，这个世界上每个人都可能是受害者。到时候任何人都可以以精神病为理由杀人了，到时候社会秩序真的可以被维持吗？所以这个说法就是不成立的。,2025-11-24 03:31:31,1,1,281189650833,281459744865,115579969085266,CAEiAggC
awsl_喵,5,处罚的对象是罪犯，法律追求的目标从来不全是对被害者公平，而是在于如何处理罪犯的恶性和引导社会秩序、创造社会正义氛围,2025-11-24 05:50:07,0,1,281139736801,281462003521,115579969085266,CAEiAggC
总-有-朕-想-害-刁-民,6,轻轻松松精神病人不负法律责任，那么让监护人负这个法律责任不就行了！[奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪]受害者已经没了，难道就因为凶手是神经病而饮恨吗？[奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪][奥比岛_击爪],2025-11-29 00:04:53,2,1,0,283784440400,115579969085266,CAEiAggC
米米莱yz,6,罗老师老了😔,2025-11-21 06:39:42,10,1,0,283046915264,115579969085266,CAEiAggC
心知肚明却掩耳盗铃,6,"怎么判断杀人的时候是不是发病。
只要杀人那肯定是犯病了呀[doge]",2025-11-20 16:40:49,275,1,0,281128260593,115579969085266,CAEiAggC
魔界第一萌逗萝,6,就是这玩意很难说，他说犯病了发疯了，也没办法证明当时是疯是清醒，很难搞的,2025-11-20 16:58:06,51,1,281128260593,282998499552,115579969085266,CAEiAggC
寻思,6,回复 @魔界第一萌逗萝 : 你没明白他的意思，他的意思是正常的时候不会无缘无故杀人，既然都毫无理由地去杀人，那他肯定是犯病了才去做的极端行为,2025-11-20 17:39:31,24,1,282998499552,281132311841,115579969085266,CAEiAggC
Komorebi-slow,5,法律这么健全，他又不傻，没病肯定不会杀人啊，既然杀人了肯定是犯病了[doge],2025-11-20 17:52:18,6,1,281128260593,281133388017,115579969085266,CAEiAggC
奥利维斯卡,5,"回复 @魔界第一萌逗萝 :罗老师说的案例里不就有一个可以证明的嘛？
a想杀自己的医生b某，但是错杀成c某，在实施犯罪过程中判断自己杀错了人停止杀人了。
那么他肯定是在行凶过程中是有自我意识和清晰的认知的，所以不按精神病判刑。
而且在视频中提及的事情里大多都是在精神病院有相关治疗史和疾病史的。也不是说是精神病就是精神病。并且现在的焦虑症等精神病都有很明显的器质性器官病变，可以通过机器监测出来。所以说现在并不难鉴定",2025-11-20 18:20:07,5,1,282998499552,281135665201,115579969085266,CAEiAggC
木马卷饼饼,4,回复 @魔界第一萌逗萝 :不清晰法律法规就一定会有漏洞，精神病证也好拿，人是平等的也是最高贵的，发病不发病都是不超过人，如果杀人，按逻辑应该最轻也要比法律上的人的过失至死重,2025-11-20 18:33:13,3,1,282998499552,283006440352,115579969085266,CAEiAggC
Kumoyun枯木,6,这部分好像要看刑警，记得看秦明老师的书里提到过，记得不太清，有错误还请指正，要看嫌疑人是否有明确的动机，以及有没有带来某种利益，任何有预谋的犯罪也都不能以精神病开脱,2025-11-20 20:06:36,1,1,281128260593,283014823568,115579969085266,CAEiAggC
汉班子,5,有没有杀人的主观意识,2025-11-24 13:08:01,0,1,281128260593,283367606224,115579969085266,CAEiAggC
汐天大老爷,4,我个人觉得，该判还是得判，因为他既然杀人了 ，就说明他对社会治安是有危害的,2025-11-20 18:25:56,34,1,0,281136077073,115579969085266,CAEiAggC
pzmtxwd,6,老师感觉好疲惫啊，要注意休息啊[保佑],2025-11-23 09:46:00,2,1,0,281374510225,115579969085266,CAEiAggC
扰人清梦猫,6,咋感觉罗老师沧桑好多,2025-11-20 20:50:24,222,1,0,283018678800,115579969085266,CAEiAggC
世界病夫,5,是的，精神病人犯罪不负刑事责任，但是只要是精神病人，都应该关在精神病院里不出来。已出来的都是已治愈的，只是曾患过精神病的人，已非精神病人。,2025-11-21 18:07:25,198,1,0,283092776528,115579969085266,CAEiAggC
君の侑だよ,6,放不下，还有，你负责花钱吗,2025-11-22 20:52:24,4,1,283092776528,283210519920,115579969085266,CAEiAggC
和羲和,5,其实就应该同普通人一样判，或者说，你今天敢杀普通人，明天你就敢干了懂王，后天就敢毁灭地球，大后天直接毁灭银河系……[doge][doge][doge],2025-11-21 02:19:32,2,2,0,283042559040,115579969085266,CAEiAggD
钱迪大好人,5,那要是正常人，定期吃精神病药物，然后有预谋的吃一阵子后杀人，那算不算精神病，有bug啊，因为你血检是可以检查出来有血液药物的,2025-11-23 00:57:02,68,2,0,283234502992,115579969085266,CAEiAggD
回归平淡人生,5,精神病人医院有就诊记录的，精神药物也不是想买就能买到的,2025-11-23 23:22:10,42,2,283234502992,283328818544,115579969085266,CAEiAggD
冰白寒祭,6,学到了[辣眼睛],2025-11-23 23:53:44,1,2,283234502992,281450039553,115579969085266,CAEiAggD
呢称未解锁,3,你直指问题核心了，精神病学至今没生化检测手段，为了社会安定，就出现了疯人院（脑科医院/精卫中心）和强制“医疗”。,2025-11-24 01:01:39,17,2,283234502992,281454687937,115579969085266,CAEiAggD
-石石石子-,2,"可不可以帮我顶一下：
我妈妈离婚了一次，后面找了个男的，一直在帮他公司工作，疫情左右一直亏钱，后面我才得知那个男的还是失信人员，我妈妈还帮他贷款，后来他发现我妈妈没有什么钱了或者没有利用价值了，又去找另外一个女性下手了吸她的血，我妈妈去找他要债，被那个男的打了，拿100度的开水烫伤了我妈妈，还在电梯踹我妈妈的肚子，扯头发，掐脖子，现在在等验伤报告结果，不知道能不能判成刑事，我好无力啊",2025-11-24 09:41:15,5,2,0,281469604577,115579969085266,CAEiAggD
